objectID,accessionNumber,artistDisplayName,title,objectDate,medium,dimensions,measurements.Height,measurements.Width,department,primaryImage
11976,09.58.1,Albert Pinkham Ryder,Curfew Hour,by 1882,Oil on wood,7 1/2 x 10 in. (19.1 x 25.4 cm),19.1,25.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2945.jpg
11983,93.18.1,Platt Powell Ryder,George P. Putnam,1872,Oil on canvas,27 1/2 x 22 1/16 in. (69.9 x 56 cm),69.9,56.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap93.18.1.jpg
11984,93.18.2,Platt Powell Ryder,Stephen Whitney Phoenix,1892,Oil on canvas,27 x 22 in. (68.6 x 55.9 cm),68.6,55.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap93.18.2.jpg
11986,83.2.471,Charles Balthazar Julien Févret de Saint-Mémin,Jean-Victor Moreau,ca. 1806 or 1811,"Charcoal (?), Conté crayon, and white-chalk heightening on off-white laid paper coated with gouache",23 3/8 x 17 1/2 in. (59.4 x 44.5 cm),59.4,44.4501,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS1089.jpg
11987,83.2.470,Charles Balthazar Julien Févret de Saint-Mémin,John Adams,1800–1801,"Conté crayon, charcoal (?), and white-chalk heightening on off-white laid paper coated with gouache",21 1/2 x 15 1/8 in. (54.6 x 38.4 cm),54.6,38.4176,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap83.2.470.jpg
11988,66.112,Charles Balthazar Julien Févret de Saint-Mémin,Dyer Sharp Wynkoop,1800,"Conté rayon, charcoal (?), and white chalk heightening on off-white laid paper coated with gouache",21 5/16 x 15 in. (54.1 x 38.1 cm),54.1,38.1001,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT201078.jpg
11989,40.167.2,Thomas Bluget De Valdenuit,Mrs. George Clinton (Cornelia Tappen),ca. 1797,"Conté crayone, charcoal (?), and white-chalk heightening on off-white laid paper coated with gouache",21 3/8 x 13 3/4 in. (54.3 x 34.9 cm),54.2926,34.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/122522.jpg
11990,83.2.469,Charles Balthazar Julien Févret de Saint-Mémin,Alexander Rider (?),1808–9,"Conté crayon, charcoal (?), and white-chalk heightening on off-white laid paper coated with gouache",21 5/8 x 16 3/4 in. (54.9 x 42.5 cm),54.9,42.5451,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap83.2.469.jpg
11991,83.2.472,Charles Balthazar Julien Févret de Saint-Mémin,Portrait of a Man,1797–98,"Conté crayon, charcoal (?), graphite and white-chalk heightening on off-white laid paper coated with gouache",17 1/8 x 13 3/8 in. (43.5 x 34 cm),43.5,33.9726,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap83.2.472.jpg
12052,17.97.1,John Singer Sargent,Bringing Down Marble from the Quarries to Carrara,1911,Oil on canvas,28 1/8 x 36 1/8 in. (71.4 x 91.8 cm),71.4,91.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT5584.jpg
12072,50.130.21,John Singer Sargent,Egyptian Woman,1890–91,Oil on canvas,25 1/2 x 21 in. (64.8 x 53.3 cm),64.8,53.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT212007.jpg
12073,50.130.22,John Singer Sargent,Egyptian Woman with Earrings,1890–91,Oil on canvas,28 x 24 1/2 in. (53.3 x 64.1 cm),71.1,62.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT212008.jpg
12074,50.130.16,John Singer Sargent,Egyptians Raising Water from the Nile,1890–91,Oil on canvas,25 x 21 in. (63.5 x 53.3 cm),63.5,53.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT11903.jpg
12078,50.130.62,John Singer Sargent,"Man and Pool, Florida",1917,"Watercolor, gouache, and graphite on white wove paper","13 11/16 x 21 in. (34.8 x 53.3 cm)
Mat: 22 × 28 in. (55.9 × 71.1 cm)
Framed (standard exhibition frame): 24 1/2 × 30 1/2 × 1 1/8 in. (62.2 × 77.5 × 2.9 cm)",34.7663,53.3401,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT243231.jpg
12080,50.130.57,John Singer Sargent,"Figure in Hammock, Florida",1917,"Watercolor, gouache, and graphite on white wove paper",13 5/8 x 21 in. (34.6 x 53.3 cm),34.6,,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT232129.jpg
12090,50.130.59,John Singer Sargent,"Man and Trees, Florida",1917,"Watercolor, gouache, and graphite on white wove paper","21 x 15 5/8 in. (53.3 x 39.7 cm)
Mat: 28 × 22 in. (71.1 × 55.9 cm)
Framed (standard exhibition frame): 24 1/2 × 30 1/2 × 1 1/8 in. (62.2 × 77.5 × 2.9 cm)",53.3,39.6876,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT355150.jpg
12108,97.43,John Singer Sargent,Henry G. Marquand,1897,Oil on canvas,52 x 41 3/4 in.  (132.1 x 106 cm),132.1,106.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT1512.jpg
12110,11.31,John Singer Sargent,The Hermit (Il solitario),1908,Oil on canvas,37 3/4 x 38 in. (95.9 x 96.5 cm),95.9,96.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-34372-001.jpg
12122,50.130.17,John Singer Sargent,Landscape with Goatherd,1890–1891,Oil on canvas,24 1/4 x 31 7/8 in. (61.6 x 81 cm),61.6,81.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2941.jpg
12127,16.53,John Singer Sargent,Madame X (Virginie Amélie Avegno Gautreau),1883–84,Oil on canvas,"82 1/8 × 43 1/4 in. (208.6 × 109.9 cm)
Framed: 95 3/4 × 56 5/8 × 5 in. (243.2 × 143.8 × 12.7 cm)",208.6,109.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-29006-001.jpg
12153,11.30,John Singer Sargent,Padre Sebastiano,ca. 1904–6,Oil on canvas,22 1/4 x 28 in. (56.5 x 71.1 cm),56.5,71.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2990.jpg
12159,50.130.1,John Singer Sargent,"Philosophy: A Preparation for the Mural in the Museum of Fine Arts, Boston",ca. 1921–25,Oil on canvas,13 5/8 x 7 1/4 in. (34.6 x 18.4 cm),34.6,18.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap50.130.1.jpg
12162,50.130.14,John Singer Sargent,Reapers Resting in a Wheat Field,1885,Oil on canvas,28 x 36 in. (71.1 x 91.4 cm),71.1,91.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT5587.jpg
12178,50.130.2,John Singer Sargent,"Science: A Preparation for the Mural in the Museum of Fine Arts, Boston",ca. 1921–25,Oil on canvas,13 5/8 x 7 1/2 in. (34.6 x 19.1 cm),34.6,19.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap50.130.2.jpg
12303,50.130.11,John Singer Sargent,A Spanish Madonna,1879–80,Oil on wood,13 3/4 x 10 1/4 in. (34.9 x 26 cm),34.9,26.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap50.130.11.jpg
12319,50.130.83f,John Singer Sargent,"Angels, Mosaic, Palatine Chapel, Palermo",1897–1903,"Watercolor, gouache, and graphite on off-white wove paper",9 13/16 x 13 15/16 in. (24.9 x 35.4 cm),24.9238,35.4013,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT212013.jpg
12323,50.130.83d,John Singer Sargent,"Saint Matthew, Mosaic, Cathedral, Salerno",ca. 1869,"Watercolor, gold paint, gouache, and graphite on off-white wove paper",6 1/8 x 9 1/2 in. (15.6 x 24.1 cm),15.6,24.13,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/217495.jpg
12324,50.130.83e,John Singer Sargent,"Madonna, Mosaic, Saints Maria and Donato, Murano",ca. 1898,Watercolor and gouache on white wove paper,12 3/4 x 9 1/2 in. (32.4 x 24.1 cm),32.4,24.13,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP212027.jpg
12325,50.130.83g,John Singer Sargent,"Apse Mosaic, San Clemente, Rome",1868–69,"Watercolor, gouache, and graphite on off-white wove paper",19 7/8 x 13 3/4 in. (50.5 x 34.9 cm),50.5,34.9251,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap50.130.83g.jpg
12331,50.130.79,John Singer Sargent,"Study for ""The Coming of the Americans""",1921–22,"Watercolor, gouache, and graphite on off-white laid paper",22 1/4 x 9 in. (56.5 x 22.9 cm),56.5,22.86,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/50.130.79.jpg
12440,50.130.58,John Singer Sargent,Tommies Bathing,1918,"Watercolor, gouache, and graphite on white wove paper","13 5/8 x 20 15/16 in. (34.6 x 53.2 cm)
Mat: 22 × 28 in. (55.9 × 71.1 cm)
Framed (standard exhibition frame): 24 1/2 × 30 1/2 × 1 1/8 in. (62.2 × 77.5 × 2.9 cm)",34.6,53.1814,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS153_50.130.58.jpg
12443,50.130.19,John Singer Sargent,Two Arab Women,1905 (?),Oil on canvas,21 x 25 1/4 in. (53.3 x 64.1 cm),53.3,64.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT212006.jpg
12446,50.130.20,John Singer Sargent,Two Girls on a Lawn,ca. 1889,Oil on canvas,21 1/8 x 25 1/4 in. (53.7 x 64.1 cm),53.7,64.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161224.jpg
12447,50.130.13,John Singer Sargent,Two Girls with Parasols,1888 or 1889,Oil on canvas,29 1/2 x 25 in. (74.9 x 63.5 cm),74.9,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161222.jpg
12475,50.130.27,John Singer Sargent,Woman with Collie,after 1890,"Watercolor, gouache, and graphite on white wove paper","13 15/16 x 9 15/16 in. (35.4 x 25.2 cm)
Mat: 19 1/4 × 14 1/4 in. (48.9 × 36.2 cm)",35.4013,25.2413,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT212019.jpg
12530,38.146.2,George Lethbridge Saunders,Mrs. George M. Gill (Ann McKim Bowly),1841,Watercolor on ivory,Sight: 5 x 3 7/8 in. (12.7 x 9.8 cm),12.7,9.8425,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap38.146.2.jpg
12532,51.142,George Lethbridge Saunders,Portrait of a Gentleman,ca. 1845–1850,Watercolor on ivory,5 1/4 x 4 5/16 in. (13.3 x 11 cm),13.3,11.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap51.142.jpg
12533,1985.141.8,,Joseph Griffiths,1794,Watercolor on ivory,2 7/16 x 1 15/16 in. (6.2 x 4.9 cm),6.2,4.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP105031.jpg
12542,62.241.4,Charles Schreyvogel,In Hot Pursuit,After 1900,Oil on canvas,"34 1/8 x 24 3/4in. (86.7 x 62.9cm)
Framed: 39 3/8 x 29 15/16 x 2 3/4 in. (100 x 76 x 7 cm)",86.7,62.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP345269.jpg
12543,12.227,Charles Schreyvogel,My Bunkie,finished 1899,Oil on canvas,"25 3/16 x 34in. (64 x 86.4cm)
Framed: 33 3/8 x 47 5/8 x 4in. (84.8 x 121 x 10.2cm)",64.0,86.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT381.jpg
12545,1977.135,Schuyler Limner,Portrait of a Lady (possibly Tryntje Otten Veeder),1720–25,Oil on canvas,28 x 24 1/2 in. (71.1 x 62.2 cm),71.1,62.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP227641.jpg
12551,91.32,Samuel H. Sexton,Levi Hale Willard,1857,Oil on canvas,27 x 21 1/2 in. (68.6 x 54.6 cm),68.6,54.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap91.32.jpg
12552,13.143.1,James Jebusa Shannon,Jungle Tales (Contes de la Jungle),1895,Oil on canvas,34 1/4 x 44 3/4 in. (87 x 113.7 cm),87.0,113.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2067.jpg
12577,11.114.2,Walter Shirlaw,The Country Dance,,"Black chalk, gouache, black watercolor, and charcoal on off-white laid paper, mounted on cardboard",7 1/8 x 12 3/16 in. (18.1 x 31 cm),18.1,30.9563,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap11.114.2.jpg
12578,53.45.7,Walter Shirlaw,In Mischief,1870 (?),Oil on canvas,21 x 13 1/2 in. (55.3 x 34.3 cm),53.3,34.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap53.45.7.jpg
12591,47.121,Henry Colton Shumway,Henry Peters Gray,1842,Watercolor on ivory,2 1/32 x 1 19/32 in. (5.2 x 4 cm),5.2,4.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP168953.jpg
12592,1984.116.2,Henry Colton Shumway,Portrait of a Baby,1833,Watercolor on ivory,Sight: H. 2 1/4 in. x 1 7/8 in.  (5.7 x 4.8 cm),,,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1984.116.2.jpg
12594,66.242.13,Ruth Whittier Shute,"Miss Emeline Parker of Lowell, Massachusetts",1832,"Watercolor, gouache, gum arabic, graphite, and gold foil on heavy, white wove paper",23 5/8 x 18 5/8 in. (60 x 47.3 cm),60.0,47.3076,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS1088.jpg
12600,62.79.1,John Smibert,Francis Brinley,1729,Oil on canvas,50 x 39 1/4 in. (127 x 99.7 cm),127.0,99.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT53.jpg
12601,43.51,John Smibert,Hannah Pemberton,1734,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap43.51.jpg
12602,62.79.2,John Smibert,Mrs. Francis Brinley and Her Son Francis,1729,Oil on canvas,50 x 39 1/4 in. (127 x 99.7 cm),127.0,99.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT54.jpg
12612,38.146.10,James Passmore Smith,Portrait of a Lady,1834,Watercolor on ivory,2 3/8 x 2 in. (6 x 5.1 cm),6.0,5.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap38.146.10.jpg
12613,46.192.4,John Rubens Smith,Allan Melville,1810,"Watercolor, gouache, and graphite on smooth surfaced off-white wove paper",8 7/8 x 6 3/4 in. (22.5 x 17.1 cm),22.5425,17.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT11887.jpg
12615,11.60.180,John Rubens Smith,Gabriel V. Ludlow,1816,"Watercolor, gouache, and graphite on off-white wove paper, backed with laid paper and mounted on a wood strainer",17 13/16 x 9 7/8 in. (45.2 x 25.1 cm),45.2438,25.0826,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/10337.jpg
12623,1970.9.3,George Snell,"Wood Carrier, near Amalfi (from Cropsey Album)",1878,"Graphite, gouache, and watercolor on brown wove paper",7 1/2 x 5 3/8 in. (19.1 x 13.7 cm),19.1,13.6525,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1970.9.3.jpg
12631,28.198.1,Frederick R. Spencer,Mary Ann Garrits,1834,Oil on canvas,33 x 26 in. (83.8 x 66 cm),83.8,66.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap28.198.1.jpg
12632,37.54.3,Richard Morrell Staigg,Mrs. George Henry Loring (Amalia Heredia),1849,Watercolor on ivory,4 1/2 x 3 9/16 in. (11.4 x 9 cm),11.4,9.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap37.54.3.jpg
12633,37.54.4,Richard Morrell Staigg,George Henry Loring,1849,Watercolor on ivory,4 9/16 x 3 3/8 in. (11.6 x 8.6 cm),11.6,8.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap37.54.4.jpg
12634,95.14.49,Richard Morrell Staigg,Washington Allston,1841,Watercolor on ivory,3 9/16 x 2 13/16 in. (9 x 7.1 cm),9.0,7.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP168959.jpg
12641,61.90,Joseph Steward,Jonathan Dwight,ca. 1790,Oil on canvas,29 1/2 x 26 1/4 in. (74.9 x 66.7 cm),74.9,66.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap61.90.jpg
12644,66.242.19,Joseph Whiting Stock,John and Louisa Stock,1845,Oil on canvas,50 1/4 x 40 in. (127.6 x 101.6 cm),127.6,101.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP368631.jpg
12645,1984.116.1,Mrs. Moses B. Russell (Clarissa Peters),Rufus Morse Newhall,1849,Watercolor on ivory,Diam. 3/4 in. (1.9 cm),,,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1984.116.1.jpg
12646,53.144,William Oliver Stone,Mary Cadwalader Rawle,1868,Oil on canvas,Oval: 12 x 10 1/2 in. (30.5 x 26.7 cm),30.4801,26.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2068.jpg
12648,06.308,George Henry Story,Portrait of the Artist,1902,Oil on canvas,24 x 21 in. (61 x 53.3 cm),60.9601,53.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap06.308.jpg
12655,17.134.7,Louisa Catherine Strobel,"Daniel Strobel, Jr.",ca. 1830,Watercolor on ivory,Sight: 2 3/8 x 1 3/4 in. (6 x 4.4 cm),6.0325,4.445,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap17.134.7.jpg
12656,17.134.5,Louisa Catherine Strobel,Self portrait,ca. 1830,Watercolor on ivory,2 21/32 x 2 3/16 in. (6.7 x 5.6 cm),6.7,5.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap17.134.5.jpg
12657,17.134.6,Louisa Catherine Strobel,Mrs. Daniel Strobel Jr. (Anna Church),ca. 1830,Watercolor on ivory,Sight: 2 3/4 x 2 in. (7 x 5.1 cm),6.985,5.08,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap17.134.6.jpg
12658,08.90,Gilbert Stuart,Albert Gallatin,ca. 1803,Oil on canvas,29 3/8 x 24 7/8 in. (74.6 x 63.2 cm),74.6,63.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap08.90.jpg
12661,24.109.84,Gilbert Stuart,Commodore Isaac Hull,1813–14,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap24.109.84.jpg
12662,81.12,Gilbert Stuart,"David Sears, Jr.",ca. 1815,Oil on canvas,27 1/4 x 23 1/2 in. (69.2 x 59.7 cm),69.2,59.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap81.12.jpg
12663,1986.264.1,Gilbert Stuart,George Heathcote,ca. 1785,Oil on canvas,36 x 28 in. (91.4 x 71.1 cm),91.4,71.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1986.264.1.jpg
12664,88.18,Gilbert Stuart,George Washington,ca. 1803,Oil on canvas,29 1/8 x 24 1/8 in. (74 x 61.3 cm),74.0,61.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap88.18.jpg
12666,97.39,Gilbert Stuart,Henry Rice,ca. 1815,Oil on wood,26 1/2 x 21 1/2 in. (67.3 x 54.6 cm),67.3,54.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP208350.jpg
12667,1977.243,Gilbert Stuart,Horatio Gates,ca. 1793–94,Oil on canvas,44 1/4 x 35 7/8 in. (112.4 x 91.1 cm),112.4,91.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2041.jpg
12668,29.89,Gilbert Stuart,James Monroe,ca. 1820–22,Oil on canvas,40 1/4 x 32 in. (102.2 x 81.3 cm),102.2,81.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2039.jpg
12669,50.213,Gilbert Stuart,John R. Murray,ca. 1800,Oil on canvas,29 3/8 x 24 1/8 in. (74.6 x 61.3 cm),74.6,61.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap50.213.jpg
12670,07.75,Gilbert Stuart,Josef de Jaudenes y Nebot,1794,Oil on canvas,50 3/4 x 39 3/4 in. (128.9 x 101 cm),128.9,100.9652,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2042.jpg
12671,05.40.1,Gilbert Stuart,Joseph Anthony Jr.,ca. 1795–98,Oil on canvas,30 x 24 1/2 in. (76.2 x 62.2 cm),76.2,62.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP105036.jpg
12672,1970.262,Gilbert Stuart,"Louis-Marie, Vicomte de Noailles",1798,Oil on canvas,50 x 40 in. (127 x 101.6 cm),127.0,101.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT11172.jpg
12673,50.145.37,Gilbert Stuart,Man in a Green Coat,ca. 1779–85,Oil on canvas,28 1/2 x 23 1/2 in. (72.3 x 59.7 cm),72.4,59.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap50.145.37.jpg
12674,07.76,Gilbert Stuart,Matilda Stoughton de Jaudenes,1794,Oil on canvas,50 5/8 x 39 1/2 in. (128.6 x 100.3 cm),128.6,100.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2043.jpg
12675,38.61,Gilbert Stuart,Matthew Clarkson,ca. 1794,Oil on canvas,36 1/16 x 28 1/4 in. (91.6 x 71.8 cm),91.6,71.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap38.61.jpg
12676,1978.380,Gilbert Stuart,Mrs. Andrew Sigourney,Ca. 1820,Oil on canvas,27 x 22 in. (68.6 x 55.9 cm),68.6,55.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1978.380.jpg
12677,05.40.2,Gilbert Stuart,Mrs. Joseph Anthony Jr. (Henrietta Hillegas),ca. 1795–98,Oil on canvas,30 x 23 3/8 in. (76.2 x 59.4 cm),76.2,59.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP105035.jpg
12678,26.16,Gilbert Stuart,Portrait of the Artist,ca. 1786,Oil on canvas,10 5/8 x 8 7/8 in. (27 x 22.5 cm),27.0,22.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT11749.jpg
12680,67.220,Gilbert Stuart,Thomas Smith,1785–87,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/188982.jpg
12681,28.118,Gilbert Stuart,Washington Allston,ca. 1819–20,Oil on canvas,24 x 21 1/2 in. (61 x 54.6 cm),61.0,54.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT240957.jpg
12683,43.86.2,Gilbert Stuart,William Kerin Constable,1796,Oil on canvas,28 5/8 x 23 1/2 in. (72.7 x 59.7 cm),72.7,59.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap43.86.2.jpg
12690,94.23.2,Thomas Sully,John Finley,1821,Oil on canvas,17 x 14 in. (43.2 x 35.6 cm),43.2,35.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap94.23.2.jpg
12692,24.115.1,Thomas Sully,Major John Biddle,1818,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT236871.jpg
12693,14.126.5,Thomas Sully,Mother and Son,1840,Oil on canvas,57 x 45 3/8 in. (144.8 x 115.3 cm),144.8,115.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT11612.jpg
12694,54.181 recto,Thomas Sully,Mrs. Huges,ca. 1830,"Oil and graphite on heavy, tone (formerly blue) wover paper",13 3/8 x 8 1/8 in. (34 x 20.6 cm),34.0,20.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap54.181 recto.jpg
12696,24.115.2,Thomas Sully,Mrs. John Biddle (Eliza Falconer Bradish),1818,Oil on canvas,30 x 24 7/8 in. (76.2 x 63.2 cm),76.2,63.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT236872.jpg
12698,06.178,Thomas Sully,Mrs. Katherine Matthews,1812–13,Oil on canvas,27 1/2 x 23 in. (69.9 x 58.4 cm),69.9,58.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap06.178.jpg
12700,1970.118,Thomas Seir Cummings,Portrait of a Gentleman,ca. 1840,Watercolor on ivory,3 7/8 x 3 1/8 in. (9.8 x 7.9 cm),9.8,7.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1970.118.jpg
12701,94.23.3,Thomas Sully,Portrait of the Artist,1821,Oil on canvas,17 1/8 x 14 in. (43.5 x 35.6 cm),43.5,35.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap94.23.3.jpg
12702,14.126.1,Thomas Sully,Queen Victoria,1838,Oil on canvas,36 x 28 3/8 in. (91.4 x 71.5 cm),91.4,72.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT5422.jpg
12703,44.107,Thomas Sully,Mrs. William Wortley Worsley (Rebecca Smith),1805,Watercolor on ivory,2 13/32 x 1 5/16 in. (6.1 x 3.3 cm),6.1,3.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap44.107.jpg
12704,14.126.6,Thomas Sully,Child Asleep (The Rosebud),1841,Oil on canvas,23 7/8 x 36 1/2 in. (60.6 x 92.7 cm),60.6,92.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT275484.jpg
12705,14.126.3,Thomas Sully,Sarah Annis Sully (Mrs. Thomas Sully),1832,Oil on canvas,29 1/2 x 22 5/8 in. (74.9 x 57.5 cm),74.9,57.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap14.126.3.jpg
12706,28.169.1,Thomas Sully,Mrs. Thomas Sully (Sarah Annis),ca. 1802,Watercolor on ivory,1 7/8 x 1 7/8 in. (4.8 x 4.8 cm),4.8,4.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/72490.jpg
12707,14.126.4,Thomas Sully,The Student,1839,Oil on canvas,23 1/2 x 19 1/2 in. (59.7 x 49.5 cm),59.7,49.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT5420.jpg
12708,94.23.1,Thomas Sully,William Gwynn,1821,Oil on canvas,23 1/4 x 19 1/2 in. (59.1 x 49.5 cm),59.1,49.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap94.23.1.jpg
12709,54.74,Thomas Wilcocks Sully,George Washington,1840,Oil on canvas,30 1/4 x 25 in. (76.8 x 63.5 cm),76.8,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap54.74.jpg
12717,42.95.28,John Lewis Krimmel,"Exhibition of Indian Tribal Ceremonies at the Olympic Theater, Philadelphia",1811–ca. 1813,"Watercolor, gouache, and graphite on white laid paper",7 1/16 x 9 1/4 in. (17.9 x 23.5 cm),17.9,23.495,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP276570.jpg
12721,42.95.22,Pavel Petrovich Svinin,"Fourth of July in Centre Square, Philadelphia",1811–ca.1813,"Watercolor, gouache, black ink, and graphite on white wove paper",7 1/16 x 9 13/16 in. (17.9 x 24.9 cm),17.9,24.9238,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap42.95.22.jpg
12726,42.95.29,John Lewis Krimmel,Tableau of Indian Faces,1811–ca. 1813,"Watercolor, black chalk, gum arabic, and gouache on white laid paper",9 1/4 x 7 in. (23.5 x 17.8 cm),23.5,17.78,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP276571.jpg
